name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_edge_pp,wf_n_pos,wf_n_beats,wf_n_splits,sl,tp,sm,st,gate,kn,kr,kb,h,w
sl-0.2|tp1.5|sm1|st0.55|multi|k333|h6|ew,0.26823706817012916,0.12725478443785376,14.098228373227538,0.9582811280974061,-0.6122305559135434,4,0.2833033375985011,0.2773963688385248,0.17376546845356677,0.48209279117791093,13.524314025906651,10,9,10,-0.2,1.5,1,0.55,multi,3,3,3,6,ew
sl-0.2|tp1.5|sm1|st0.5|multi|k333|h6|ew,0.26823706817012916,0.12725478443785376,14.098228373227538,0.9582811280974061,-0.6122305559135434,4,0.2833033375985011,0.2773963688385248,0.17376546845356677,0.48209279117791093,13.524314025906651,10,9,10,-0.2,1.5,1,0.5,multi,3,3,3,6,ew
sl-0.2|tp1000000000.0|sm1|st0.5|multi|k333|h6|ew,0.2681434369952287,0.12725478443785376,14.088865255737492,0.9479413527285797,-0.6122305559135434,4,0.283221900103587,0.2773963688385248,0.17376546845356677,0.48127841622876955,13.516170276415238,10,9,10,-0.2,1000000000.0,1,0.5,multi,3,3,3,6,ew
sl-0.2|tp1000000000.0|sm1|st0.55|multi|k333|h6|ew,0.2681434369952287,0.12725478443785376,14.088865255737492,0.9479413527285797,-0.6122305559135434,4,0.283221900103587,0.2773963688385248,0.17376546845356677,0.48127841622876955,13.516170276415238,10,9,10,-0.2,1000000000.0,1,0.55,multi,3,3,3,6,ew
sl-0.2|tp1000000000.0|sm1|st-1000000000.0|multi|k333|h6|ew,0.2681434369952287,0.12725478443785376,14.088865255737492,0.9479413527285797,-0.6122305559135434,4,0.283221900103587,0.2773963688385248,0.17376546845356677,0.48127841622876955,13.516170276415238,10,9,10,-0.2,1000000000.0,1,-1000000000.0,multi,3,3,3,6,ew
sl-0.2|tp1.5|sm1|st0.55|breadth_tight|k333|h6|ew,0.2670483959252399,0.12725478443785376,13.979361148738612,0.9494249522683118,-0.6202667949597892,4,0.282272339134343,0.2773963688385248,0.17376546845356677,0.4717828065363303,13.421214179490846,10,9,10,-0.2,1.5,1,0.55,breadth_tight,3,3,3,6,ew
sl-0.2|tp1.5|sm1|st0.55|tight|k333|h6|ew,0.2670483959252399,0.12725478443785376,13.979361148738612,0.9494249522683118,-0.6202667949597892,4,0.282272339134343,0.2773963688385248,0.17376546845356677,0.4717828065363303,13.421214179490846,10,9,10,-0.2,1.5,1,0.55,tight,3,3,3,6,ew
sl-0.2|tp1.5|sm1|st-1000000000.0|tight|k333|h6|ew,0.2670483959252399,0.12725478443785376,13.979361148738612,0.9494249522683118,-0.6202667949597892,4,0.282272339134343,0.2773963688385248,0.17376546845356677,0.4717828065363303,13.421214179490846,10,9,10,-0.2,1.5,1,-1000000000.0,tight,3,3,3,6,ew
sl-0.2|tp1.5|sm1|st-1000000000.0|breadth_tight|k333|h6|ew,0.2670483959252399,0.12725478443785376,13.979361148738612,0.9494249522683118,-0.6202667949597892,4,0.282272339134343,0.2773963688385248,0.17376546845356677,0.4717828065363303,13.421214179490846,10,9,10,-0.2,1.5,1,-1000000000.0,breadth_tight,3,3,3,6,ew
sl-0.2|tp1.5|sm1|st0.5|breadth_tight|k333|h6|ew,0.2670483959252399,0.12725478443785376,13.979361148738612,0.9494249522683118,-0.6202667949597892,4,0.282272339134343,0.2773963688385248,0.17376546845356677,0.4717828065363303,13.421214179490846,10,9,10,-0.2,1.5,1,0.5,breadth_tight,3,3,3,6,ew
sl-0.2|tp1.5|sm1|st0.5|tight|k333|h6|ew,0.2670483959252399,0.12725478443785376,13.979361148738612,0.9494249522683118,-0.6202667949597892,4,0.282272339134343,0.2773963688385248,0.17376546845356677,0.4717828065363303,13.421214179490846,10,9,10,-0.2,1.5,1,0.5,tight,3,3,3,6,ew
sl-0.2|tp1000000000.0|sm1|st0.5|breadth_tight|k333|h6|ew,0.26695485250741724,0.12725478443785376,13.970006806956349,0.9394310220209701,-0.6202667949597892,4,0.2821914681487101,0.2773963688385248,0.17376546845356677,0.47097409668000045,13.413127080927547,10,9,10,-0.2,1000000000.0,1,0.5,breadth_tight,3,3,3,6,ew
sl-0.2|tp1000000000.0|sm1|st0.5|tight|k333|h6|ew,0.26695485250741724,0.12725478443785376,13.970006806956349,0.9394310220209701,-0.6202667949597892,4,0.2821914681487101,0.2773963688385248,0.17376546845356677,0.47097409668000045,13.413127080927547,10,9,10,-0.2,1000000000.0,1,0.5,tight,3,3,3,6,ew
sl-0.2|tp1000000000.0|sm1|st0.55|tight|k333|h6|ew,0.26695485250741724,0.12725478443785376,13.970006806956349,0.9394310220209701,-0.6202667949597892,4,0.2821914681487101,0.2773963688385248,0.17376546845356677,0.47097409668000045,13.413127080927547,10,9,10,-0.2,1000000000.0,1,0.55,tight,3,3,3,6,ew
sl-0.2|tp1000000000.0|sm1|st-1000000000.0|breadth_tight|k333|h6|ew,0.26695485250741724,0.12725478443785376,13.970006806956349,0.9394310220209701,-0.6202667949597892,4,0.2821914681487101,0.2773963688385248,0.17376546845356677,0.47097409668000045,13.413127080927547,10,9,10,-0.2,1000000000.0,1,-1000000000.0,breadth_tight,3,3,3,6,ew
sl-0.2|tp1000000000.0|sm1|st0.55|breadth_tight|k333|h6|ew,0.26695485250741724,0.12725478443785376,13.970006806956349,0.9394310220209701,-0.6202667949597892,4,0.2821914681487101,0.2773963688385248,0.17376546845356677,0.47097409668000045,13.413127080927547,10,9,10,-0.2,1000000000.0,1,0.55,breadth_tight,3,3,3,6,ew
sl-0.2|tp1000000000.0|sm1|st-1000000000.0|tight|k333|h6|ew,0.26695485250741724,0.12725478443785376,13.970006806956349,0.9394310220209701,-0.6202667949597892,4,0.2821914681487101,0.2773963688385248,0.17376546845356677,0.47097409668000045,13.413127080927547,10,9,10,-0.2,1000000000.0,1,-1000000000.0,tight,3,3,3,6,ew
sl-0.25|tp1000000000.0|sm0|st0.5|multi|k434|h6|ew,0.26164114062389054,0.12725478443785376,13.438635618603678,0.7517683827185835,-0.8044818740779826,4,0.2817658973265675,0.3064593231737538,0.1007117058741418,0.4146013164685345,13.370569998713288,10,9,10,-0.25,1000000000.0,0,0.5,multi,4,3,4,6,ew
sl-0.25|tp1000000000.0|sm0|st-1000000000.0|multi|k434|h6|ew,0.26164114062389054,0.12725478443785376,13.438635618603678,0.7517683827185835,-0.8044818740779826,4,0.2817658973265675,0.3064593231737538,0.1007117058741418,0.4146013164685345,13.370569998713288,10,9,10,-0.25,1000000000.0,0,-1000000000.0,multi,4,3,4,6,ew
sl-0.2|tp1.5|sm0|st0.55|multi|k324|h6|ew,0.27581073941747447,0.12725478443785376,14.85559549796207,0.7708522579958591,-0.7715492361666604,8,0.28128039508931113,0.20954671867920793,0.12556317800928474,0.7382553029366024,13.322019774987655,10,9,10,-0.2,1.5,0,0.55,multi,3,2,4,6,ew
sl-0.3|tp0.75|sm1|st-1000000000.0|multi|k324|h6|ew,0.24946383495026736,0.12725478443785376,12.22090505124136,0.7992966907708917,-0.5968049770644204,4,0.28105234594818035,0.284732759791563,0.15130973172252915,0.4678016003038483,13.29921486087458,10,8,10,-0.3,0.75,1,-1000000000.0,multi,3,2,4,6,ew
sl-0.3|tp0.75|sm1|st0.5|multi|k324|h6|ew,0.24946383495026736,0.12725478443785376,12.22090505124136,0.7992966907708917,-0.5968049770644204,4,0.28105234594818035,0.284732759791563,0.15130973172252915,0.4678016003038483,13.29921486087458,10,8,10,-0.3,0.75,1,0.5,multi,3,2,4,6,ew
sl-0.4|tp1.0|sm0|st-1000000000.0|tight|k222|h6|ew,0.24887394112465233,0.12725478443785376,12.161915668679857,0.702974713120259,-0.8363475609350657,4,0.2800893710465293,0.26808058763717446,0.07943908073779915,0.595094953395648,13.202917370709471,10,8,10,-0.4,1.0,0,-1000000000.0,tight,2,2,2,6,ew
sl-0.4|tp1.0|sm0|st-1000000000.0|breadth_tight|k222|h6|ew,0.24887394112465233,0.12725478443785376,12.161915668679857,0.702974713120259,-0.8363475609350657,4,0.2800893710465293,0.26808058763717446,0.07943908073779915,0.595094953395648,13.202917370709471,10,8,10,-0.4,1.0,0,-1000000000.0,breadth_tight,2,2,2,6,ew
sl-0.4|tp1.0|sm0|st0.55|breadth_tight|k222|h6|ew,0.24887394112465233,0.12725478443785376,12.161915668679857,0.702974713120259,-0.8363475609350657,4,0.2800893710465293,0.26808058763717446,0.07943908073779915,0.595094953395648,13.202917370709471,10,8,10,-0.4,1.0,0,0.55,breadth_tight,2,2,2,6,ew
sl-0.4|tp1.0|sm0|st0.55|tight|k222|h6|ew,0.24887394112465233,0.12725478443785376,12.161915668679857,0.702974713120259,-0.8363475609350657,4,0.2800893710465293,0.26808058763717446,0.07943908073779915,0.595094953395648,13.202917370709471,10,8,10,-0.4,1.0,0,0.55,tight,2,2,2,6,ew
sl-0.4|tp1.0|sm0|st0.5|tight|k222|h6|ew,0.24887394112465233,0.12725478443785376,12.161915668679857,0.702974713120259,-0.8363475609350657,4,0.2800893710465293,0.26808058763717446,0.07943908073779915,0.595094953395648,13.202917370709471,10,8,10,-0.4,1.0,0,0.5,tight,2,2,2,6,ew
sl-0.4|tp1.0|sm0|st0.5|breadth_tight|k222|h6|ew,0.24887394112465233,0.12725478443785376,12.161915668679857,0.702974713120259,-0.8363475609350657,4,0.2800893710465293,0.26808058763717446,0.07943908073779915,0.595094953395648,13.202917370709471,10,8,10,-0.4,1.0,0,0.5,breadth_tight,2,2,2,6,ew
sl-0.25|tp1.5|sm0|st0.55|multi|k324|h6|ew,0.2737441842131887,0.12725478443785376,14.648939977533493,0.7679910938773742,-0.7715492361666603,8,0.27978390977948536,0.18333188945541112,0.12812568753675913,0.7382553029366024,13.172371244005078,10,10,10,-0.25,1.5,0,0.55,multi,3,2,4,6,ew
sl-0.3|tp1.5|sm1|st0.5|tight|k324|h6|ew,0.2529158888850611,0.12725478443785376,12.566110444720735,0.794431447319295,-0.6673521999075731,4,0.2788914681128375,0.27182610747109537,0.1578941510906593,0.5226477501166917,13.083127077340288,10,9,10,-0.3,1.5,1,0.5,tight,3,2,4,6,ew
sl-0.3|tp1.5|sm1|st-1000000000.0|tight|k324|h6|ew,0.2529158888850611,0.12725478443785376,12.566110444720735,0.794431447319295,-0.6673521999075731,4,0.2788914681128375,0.27182610747109537,0.1578941510906593,0.5226477501166917,13.083127077340288,10,9,10,-0.3,1.5,1,-1000000000.0,tight,3,2,4,6,ew
sl-0.3|tp1.5|sm1|st-1000000000.0|breadth_tight|k324|h6|ew,0.2529158888850611,0.12725478443785376,12.566110444720735,0.794431447319295,-0.6673521999075731,4,0.2788914681128375,0.27182610747109537,0.1578941510906593,0.5226477501166917,13.083127077340288,10,9,10,-0.3,1.5,1,-1000000000.0,breadth_tight,3,2,4,6,ew
sl-0.3|tp1.5|sm1|st0.5|breadth_tight|k324|h6|ew,0.2529158888850611,0.12725478443785376,12.566110444720735,0.794431447319295,-0.6673521999075731,4,0.2788914681128375,0.27182610747109537,0.1578941510906593,0.5226477501166917,13.083127077340288,10,9,10,-0.3,1.5,1,0.5,breadth_tight,3,2,4,6,ew
sl-0.3|tp1000000000.0|sm1|st-1000000000.0|breadth_tight|k324|h6|ew,0.2528233888393898,0.12725478443785376,12.556860440153606,0.7897401604755242,-0.6673521999075731,4,0.2788078022188095,0.27182610747109537,0.1578941510906593,0.5218110911764127,13.0747604879375,10,9,10,-0.3,1000000000.0,1,-1000000000.0,breadth_tight,3,2,4,6,ew
sl-0.3|tp1000000000.0|sm1|st0.5|tight|k324|h6|ew,0.2528233888393898,0.12725478443785376,12.556860440153606,0.7897401604755242,-0.6673521999075731,4,0.2788078022188095,0.27182610747109537,0.1578941510906593,0.5218110911764127,13.0747604879375,10,9,10,-0.3,1000000000.0,1,0.5,tight,3,2,4,6,ew
sl-0.3|tp1000000000.0|sm1|st0.5|breadth_tight|k324|h6|ew,0.2528233888393898,0.12725478443785376,12.556860440153606,0.7897401604755242,-0.6673521999075731,4,0.2788078022188095,0.27182610747109537,0.1578941510906593,0.5218110911764127,13.0747604879375,10,9,10,-0.3,1000000000.0,1,0.5,breadth_tight,3,2,4,6,ew
sl-0.3|tp1000000000.0|sm1|st-1000000000.0|tight|k324|h6|ew,0.2528233888393898,0.12725478443785376,12.556860440153606,0.7897401604755242,-0.6673521999075731,4,0.2788078022188095,0.27182610747109537,0.1578941510906593,0.5218110911764127,13.0747604879375,10,9,10,-0.3,1000000000.0,1,-1000000000.0,tight,3,2,4,6,ew
sl-0.3|tp1.0|sm1|st-1000000000.0|breadth_tight|k324|h6|ew,0.2507327149809726,0.12725478443785376,12.347793054311884,0.7972317320937077,-0.6673521999075729,4,0.27715236444944447,0.26693186094856425,0.17145648454035123,0.45976137781242765,12.90921671100098,10,9,10,-0.3,1.0,1,-1000000000.0,breadth_tight,3,2,4,6,ew
sl-0.3|tp1.0|sm1|st0.5|tight|k324|h6|ew,0.2507327149809726,0.12725478443785376,12.347793054311884,0.7972317320937077,-0.6673521999075729,4,0.27715236444944447,0.26693186094856425,0.17145648454035123,0.45976137781242765,12.90921671100098,10,9,10,-0.3,1.0,1,0.5,tight,3,2,4,6,ew
sl-0.3|tp1.0|sm1|st0.5|breadth_tight|k324|h6|ew,0.2507327149809726,0.12725478443785376,12.347793054311884,0.7972317320937077,-0.6673521999075729,4,0.27715236444944447,0.26693186094856425,0.17145648454035123,0.45976137781242765,12.90921671100098,10,9,10,-0.3,1.0,1,0.5,breadth_tight,3,2,4,6,ew
sl-0.3|tp1.0|sm1|st-1000000000.0|tight|k324|h6|ew,0.2507327149809726,0.12725478443785376,12.347793054311884,0.7972317320937077,-0.6673521999075729,4,0.27715236444944447,0.26693186094856425,0.17145648454035123,0.45976137781242765,12.90921671100098,10,9,10,-0.3,1.0,1,-1000000000.0,tight,3,2,4,6,ew
sl-0.2|tp0.75|sm1|st0.55|multi|k333|h6|ew,0.24964619903548613,0.12725478443785376,12.239141459763236,0.9431188678705815,-0.6122305559135434,4,0.27518609845066205,0.2993622506382909,0.15357900564329174,0.32514446742450875,12.71259011112274,10,8,10,-0.2,0.75,1,0.55,multi,3,3,3,6,ew
sl-0.2|tp0.75|sm1|st0.5|multi|k333|h6|ew,0.24964619903548613,0.12725478443785376,12.239141459763236,0.9431188678705815,-0.6122305559135434,4,0.27518609845066205,0.2993622506382909,0.15357900564329174,0.32514446742450875,12.71259011112274,10,8,10,-0.2,0.75,1,0.5,multi,3,3,3,6,ew
sl-0.2|tp0.75|sm1|st-1000000000.0|multi|k333|h6|ew,0.24964619903548613,0.12725478443785376,12.239141459763236,0.9431188678705815,-0.6122305559135434,4,0.27518609845066205,0.2993622506382909,0.15357900564329174,0.32514446742450875,12.71259011112274,10,8,10,-0.2,0.75,1,-1000000000.0,multi,3,3,3,6,ew
sl-0.3|tp0.75|sm1|st0.5|multi|k434|h6|ew,0.255474647447687,0.12725478443785376,12.821986300983323,0.8849794559593208,-0.6501054254067398,4,0.27431288887426974,0.2928282050750133,0.0712160525534884,0.38178384937920984,12.625269153483512,10,9,10,-0.3,0.75,1,0.5,multi,4,3,4,6,ew
sl-0.3|tp0.75|sm1|st-1000000000.0|multi|k434|h6|ew,0.255474647447687,0.12725478443785376,12.821986300983323,0.8849794559593208,-0.6501054254067398,4,0.27431288887426974,0.2928282050750133,0.0712160525534884,0.38178384937920984,12.625269153483512,10,9,10,-0.3,0.75,1,-1000000000.0,multi,4,3,4,6,ew
sl-0.2|tp0.75|sm1|st-1000000000.0|breadth_tight|k333|h6|ew,0.24847495133266673,0.12725478443785376,12.122016689481296,0.9333923991939805,-0.6202667949597893,4,0.27426427903501227,0.2993622506382909,0.15357900564329174,0.32073974219999846,12.620408169557768,10,8,10,-0.2,0.75,1,-1000000000.0,breadth_tight,3,3,3,6,ew
sl-0.2|tp0.75|sm1|st0.5|tight|k333|h6|ew,0.24847495133266673,0.12725478443785376,12.122016689481296,0.9333923991939805,-0.6202667949597893,4,0.27426427903501227,0.2993622506382909,0.15357900564329174,0.32073974219999846,12.620408169557768,10,8,10,-0.2,0.75,1,0.5,tight,3,3,3,6,ew
sl-0.2|tp0.75|sm1|st-1000000000.0|tight|k333|h6|ew,0.24847495133266673,0.12725478443785376,12.122016689481296,0.9333923991939805,-0.6202667949597893,4,0.27426427903501227,0.2993622506382909,0.15357900564329174,0.32073974219999846,12.620408169557768,10,8,10,-0.2,0.75,1,-1000000000.0,tight,3,3,3,6,ew
sl-0.2|tp0.75|sm1|st0.5|breadth_tight|k333|h6|ew,0.24847495133266673,0.12725478443785376,12.122016689481296,0.9333923991939805,-0.6202667949597893,4,0.27426427903501227,0.2993622506382909,0.15357900564329174,0.32073974219999846,12.620408169557768,10,8,10,-0.2,0.75,1,0.5,breadth_tight,3,3,3,6,ew
sl-0.2|tp0.75|sm1|st0.55|tight|k333|h6|ew,0.24847495133266673,0.12725478443785376,12.122016689481296,0.9333923991939805,-0.6202667949597893,4,0.27426427903501227,0.2993622506382909,0.15357900564329174,0.32073974219999846,12.620408169557768,10,8,10,-0.2,0.75,1,0.55,tight,3,3,3,6,ew
sl-0.2|tp0.75|sm1|st0.55|breadth_tight|k333|h6|ew,0.24847495133266673,0.12725478443785376,12.122016689481296,0.9333923991939805,-0.6202667949597893,4,0.27426427903501227,0.2993622506382909,0.15357900564329174,0.32073974219999846,12.620408169557768,10,8,10,-0.2,0.75,1,0.55,breadth_tight,3,3,3,6,ew
sl-0.3|tp1.5|sm1|st-1000000000.0|multi|k434|h6|ew,0.2613168449676968,0.12725478443785376,13.406206052984304,0.8750469990316576,-0.6501054254067398,4,0.27393686997263905,0.29943235291085324,0.08531134872409618,0.4271020892568145,12.587667263320444,10,9,10,-0.3,1.5,1,-1000000000.0,multi,4,3,4,6,ew
sl-0.3|tp1.5|sm1|st0.5|multi|k434|h6|ew,0.2613168449676968,0.12725478443785376,13.406206052984304,0.8750469990316576,-0.6501054254067398,4,0.27393686997263905,0.29943235291085324,0.08531134872409618,0.4271020892568145,12.587667263320444,10,9,10,-0.3,1.5,1,0.5,multi,4,3,4,6,ew
sl-0.25|tp1.0|sm0|st0.55|multi|k324|h6|ew,0.2520025606951488,0.12725478443785376,12.474777625729505,0.7359354120389887,-0.7715492361666603,8,0.2739340938612319,0.18289216726591295,0.12812568753675913,0.6967623298936374,12.587389652179723,10,10,10,-0.25,1.0,0,0.55,multi,3,2,4,6,ew
sl-0.3|tp1.0|sm1|st-1000000000.0|multi|k434|h6|ew,0.2593726089195838,0.12725478443785376,13.211782448173004,0.8813853629778029,-0.6501054254067397,4,0.27373467095974047,0.28704370150343383,0.08531134872409618,0.4031759751257231,12.56744736203058,10,9,10,-0.3,1.0,1,-1000000000.0,multi,4,3,4,6,ew
sl-0.3|tp1.0|sm1|st0.5|multi|k434|h6|ew,0.2593726089195838,0.12725478443785376,13.211782448173004,0.8813853629778029,-0.6501054254067397,4,0.27373467095974047,0.28704370150343383,0.08531134872409618,0.4031759751257231,12.56744736203058,10,9,10,-0.3,1.0,1,0.5,multi,4,3,4,6,ew
sl-0.3|tp1000000000.0|sm1|st-1000000000.0|multi|k434|h6|ew,0.2608500547316237,0.12725478443785376,13.359527029376995,0.8675858098219421,-0.6501054254067398,4,0.2735709249916187,0.298799708257002,0.08531134872409618,0.4271020892568145,12.551072765218416,10,9,10,-0.3,1000000000.0,1,-1000000000.0,multi,4,3,4,6,ew
sl-0.3|tp1000000000.0|sm1|st0.5|multi|k434|h6|ew,0.2608500547316237,0.12725478443785376,13.359527029376995,0.8675858098219421,-0.6501054254067398,4,0.2735709249916187,0.298799708257002,0.08531134872409618,0.4271020892568145,12.551072765218416,10,9,10,-0.3,1000000000.0,1,0.5,multi,4,3,4,6,ew
sl-0.3|tp0.75|sm1|st0.5|breadth_tight|k434|h6|ew,0.25312260090075456,0.12725478443785376,12.58678164629008,0.8808196036528446,-0.664456143345724,4,0.2725326690517468,0.2888078422290097,0.0712160525534884,0.38178384937920984,12.447247171231222,10,9,10,-0.3,0.75,1,0.5,breadth_tight,4,3,4,6,ew
sl-0.3|tp0.75|sm1|st-1000000000.0|tight|k434|h6|ew,0.25312260090075456,0.12725478443785376,12.58678164629008,0.8808196036528446,-0.664456143345724,4,0.2725326690517468,0.2888078422290097,0.0712160525534884,0.38178384937920984,12.447247171231222,10,9,10,-0.3,0.75,1,-1000000000.0,tight,4,3,4,6,ew
sl-0.3|tp0.75|sm1|st0.5|tight|k434|h6|ew,0.25312260090075456,0.12725478443785376,12.58678164629008,0.8808196036528446,-0.664456143345724,4,0.2725326690517468,0.2888078422290097,0.0712160525534884,0.38178384937920984,12.447247171231222,10,9,10,-0.3,0.75,1,0.5,tight,4,3,4,6,ew
sl-0.3|tp0.75|sm1|st-1000000000.0|breadth_tight|k434|h6|ew,0.25312260090075456,0.12725478443785376,12.58678164629008,0.8808196036528446,-0.664456143345724,4,0.2725326690517468,0.2888078422290097,0.0712160525534884,0.38178384937920984,12.447247171231222,10,9,10,-0.3,0.75,1,-1000000000.0,breadth_tight,4,3,4,6,ew
sl-0.3|tp1.5|sm1|st0.5|breadth_tight|k434|h6|ew,0.2589538534602016,0.12725478443785376,13.169906902234786,0.8709270580886661,-0.6644561433457242,4,0.2720933265181961,0.291411715889889,0.08531134872409618,0.4271020892568145,12.403312917876155,10,9,10,-0.3,1.5,1,0.5,breadth_tight,4,3,4,6,ew
sl-0.3|tp1.5|sm1|st-1000000000.0|breadth_tight|k434|h6|ew,0.2589538534602016,0.12725478443785376,13.169906902234786,0.8709270580886661,-0.6644561433457242,4,0.2720933265181961,0.291411715889889,0.08531134872409618,0.4271020892568145,12.403312917876155,10,9,10,-0.3,1.5,1,-1000000000.0,breadth_tight,4,3,4,6,ew
sl-0.3|tp1.5|sm1|st-1000000000.0|tight|k434|h6|ew,0.2589538534602016,0.12725478443785376,13.169906902234786,0.8709270580886661,-0.6644561433457242,4,0.2720933265181961,0.291411715889889,0.08531134872409618,0.4271020892568145,12.403312917876155,10,9,10,-0.3,1.5,1,-1000000000.0,tight,4,3,4,6,ew
sl-0.3|tp1.5|sm1|st0.5|tight|k434|h6|ew,0.2589538534602016,0.12725478443785376,13.169906902234786,0.8709270580886661,-0.6644561433457242,4,0.2720933265181961,0.291411715889889,0.08531134872409618,0.4271020892568145,12.403312917876155,10,9,10,-0.3,1.5,1,0.5,tight,4,3,4,6,ew
sl-0.3|tp1.0|sm1|st-1000000000.0|breadth_tight|k434|h6|ew,0.2570132598063759,0.12725478443785376,12.975847536852214,0.8772492509876029,-0.6644561433457241,4,0.2719490468578595,0.2781155809940291,0.08531134872409618,0.4031759751257231,12.388884951842487,10,9,10,-0.3,1.0,1,-1000000000.0,breadth_tight,4,3,4,6,ew
sl-0.3|tp1.0|sm1|st0.5|tight|k434|h6|ew,0.2570132598063759,0.12725478443785376,12.975847536852214,0.8772492509876029,-0.6644561433457241,4,0.2719490468578595,0.2781155809940291,0.08531134872409618,0.4031759751257231,12.388884951842487,10,9,10,-0.3,1.0,1,0.5,tight,4,3,4,6,ew
sl-0.3|tp1.0|sm1|st-1000000000.0|tight|k434|h6|ew,0.2570132598063759,0.12725478443785376,12.975847536852214,0.8772492509876029,-0.6644561433457241,4,0.2719490468578595,0.2781155809940291,0.08531134872409618,0.4031759751257231,12.388884951842487,10,9,10,-0.3,1.0,1,-1000000000.0,tight,4,3,4,6,ew
sl-0.3|tp1.0|sm1|st0.5|breadth_tight|k434|h6|ew,0.2570132598063759,0.12725478443785376,12.975847536852214,0.8772492509876029,-0.6644561433457241,4,0.2719490468578595,0.2781155809940291,0.08531134872409618,0.4031759751257231,12.388884951842487,10,9,10,-0.3,1.0,1,0.5,breadth_tight,4,3,4,6,ew
