name,cagr_full,spy_cagr_full,edge_full_pp,sharpe,max_dd,n_cash,wf_mean_cagr,wf_median_cagr,wf_min_cagr,wf_max_cagr,wf_mean_sharpe,wf_min_sharpe,wf_mean_dd,wf_min_dd,wf_mean_edge_pp,wf_n_pos,wf_n_beats_spy,wf_n_splits,cfg
v3_baseline,0.3977406189318511,0.1194382410561079,27.83023778757432,0.9553637477926258,-0.49828619285029263,4,0.42800538003320804,0.39897919814733074,0.14492104439496223,1.0879351638068608,1.0309443895155632,0.7301722273690158,-0.2976965019041197,-0.4745918757975244,27.994518269377345,10,9,10,"{""name"": ""v3_baseline"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""tight"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": false, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.0}"
g=safer|p1|ddr0.0|ts0.25|cy0.03|vt0.0|w=invvol|k3_3_3|h6,0.0782766791642977,0.1194382410561079,-4.116156189181019,0.5050623294173459,-0.31196703444848217,96,0.08854479554676811,0.08988246557728718,-0.03518407472551266,0.24873522182377994,0.5283517341716436,-0.42484873254995975,-0.1952776030499495,-0.27093108686117545,-5.951540179266649,9,3,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.25|cy0.03|vt0.0|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.25}"
g=safer|p1|ddr0.0|ts0.25|cy0.03|vt0.0|w=invvol|k5_3_3|h6,0.03479526655310394,0.1194382410561079,-8.464297450300396,0.3123890726966364,-0.328391690148051,126,0.015855533427558098,-0.005766443227203155,-0.10532465705347382,0.161942887574958,0.13664422928971853,-0.42484873254995975,-0.21437992231798889,-0.32839169014805114,-13.220466391187651,5,2,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.25|cy0.03|vt0.0|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.25}"
g=safer|p1|ddr0.0|ts0.25|cy0.03|vt0.3|w=ew|k3_3_3|h6,0.15033448948709682,0.1194382410561079,3.0896248430988926,0.910274009759516,-0.30438704518448345,62,0.13957031445707332,0.1061821223478282,-0.004301519986511071,0.32724084936298947,0.7741320995906495,0.01975905873004453,-0.19371950225315945,-0.30438704518448345,-0.8489882882361277,9,3,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.25|cy0.03|vt0.3|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.25}"
g=safer|p1|ddr0.0|ts0.25|cy0.03|vt0.3|w=ew|k5_3_3|h6,0.13648500939451003,0.1194382410561079,1.704676833840213,0.8465357968878179,-0.30438704518448384,62,0.12126124767676871,0.07845026536628741,-0.004301519986511071,0.3252003391650615,0.679230070161015,0.01975905873004453,-0.20546540992263984,-0.3043870451844835,-2.679894966266589,9,2,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.25|cy0.03|vt0.3|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.25}"
g=safer|p1|ddr0.0|ts0.25|cy0.03|vt0.3|w=invvol|k3_3_3|h6,0.14674346306109554,0.1194382410561079,2.730522200498764,0.9775054624942217,-0.32076924797687917,82,0.13015373601787764,0.10372439392390442,-0.014346253878782078,0.2906184437879533,0.7212678792412619,-0.05376653715986989,-0.17809306607261882,-0.3207692479768793,-1.790646132155699,9,4,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.25|cy0.03|vt0.3|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.25}"
g=safer|p1|ddr0.0|ts0.25|cy0.03|vt0.3|w=invvol|k5_3_3|h6,0.07224557927734065,0.1194382410561079,-4.719266177876724,0.5764251536587328,-0.3204224598164707,91,0.04899810046944987,0.025044266111040714,-0.04199849743464845,0.1939816393823155,0.3400958315175365,-0.11978957147876436,-0.18353969751530214,-0.32042245981647083,-9.906209686998475,8,2,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.25|cy0.03|vt0.3|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.25}"
g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.0|w=ew|k3_3_3|h6,0.019601345628811107,0.1194382410561079,-9.983689542729678,0.25929116565687244,-0.35551034618343497,211,-0.007093132166247973,0.0,-0.07093132166247973,0.0,-0.05542766965087231,-0.5542766965087231,-0.019326385101066584,-0.19326385101066584,-15.515332950568256,0,0,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.0|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.0|w=ew|k5_3_3|h6,0.014088182823150497,0.1194382410561079,-10.53500582329574,0.18136929272469698,-0.43208873693955285,206,-0.01092906806378785,0.0,-0.1092906806378785,0.0,-0.04539070885237487,-0.45390708852374867,-0.032127437717258525,-0.3212743771725853,-15.898926540322247,0,0,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.0|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.0|w=invvol|k3_3_3|h6,0.2019120740742324,0.1194382410561079,8.24738330181245,0.8664561907499573,-0.37364181754203285,88,0.18560200111947117,0.10290409573861337,-0.03319681945595376,0.7955468113499697,0.6441077161305928,-0.16853636154020582,-0.1988522035115347,-0.3736418175420329,3.7541803780036545,6,4,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.0|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.0|w=invvol|k5_3_3|h6,0.01204956955154679,0.1194382410561079,-10.73886715045611,0.17781544401280136,-0.3768292964435955,207,-0.007641762837379984,0.0,-0.07641762837379984,0.0,-0.04253849541883073,-0.4253849541883073,-0.019772735323079035,-0.19772735323079035,-15.570196017681459,0,0,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.0|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.3|w=ew|k3_3_3|h6,0.20210375988257478,0.1194382410561079,8.266551882646688,1.0666619834566144,-0.29807363768602335,4,0.18839601084617516,0.1691831747488295,0.09145357629605444,0.31833520817983385,0.9780517282948102,0.6072126271792273,-0.22144724028066282,-0.2980736376860234,4.033581350674056,10,6,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.3|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.3|w=ew|k5_3_3|h6,0.18052380682496683,0.1194382410561079,6.108556576885893,0.9812176579549149,-0.29807363768602324,4,0.16306928262145745,0.15145694409970079,0.023332980574827467,0.3166241378785546,0.861662341530419,0.23377372910516905,-0.23423800146547302,-0.29807363768602335,1.500908528202285,10,4,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.3|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.3|w=invvol|k3_3_3|h6,0.20344693060290764,0.1194382410561079,8.400868954679975,1.0710698246228973,-0.33077548287478725,4,0.20221274776686848,0.19912084512593398,0.12606106473653478,0.26938683708067845,1.0486841531128206,0.6211777209997501,-0.23471739879449394,-0.33077548287478725,5.415255042743388,10,7,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.3|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.3|w=invvol|k5_3_3|h6,0.10399888631166254,0.1194382410561079,-1.5439354744445355,0.7189165114683614,-0.37287159061472486,74,0.07650709109063199,0.06347104109257362,-0.08769331740732034,0.267848684764441,0.4413515912174274,-0.6080098875650514,-0.20446630748503045,-0.37287159061472475,-7.155310624880263,6,3,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.0|vt0.3|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.0|w=ew|k3_3_3|h6,0.1285914293525907,0.1194382410561079,0.9153188296482817,0.6988672131039406,-0.37551473586227546,52,0.1298895301244665,0.11571974473052538,-0.06952332752277113,0.37631574340562546,0.6627915440951435,-0.5210804905625638,-0.222224785672457,-0.3074086465659343,-1.817066721496812,9,3,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.0|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.0|w=ew|k5_3_3|h6,0.13641616420429048,0.1194382410561079,1.6977923148182583,0.6894330173936197,-0.42195732052051405,54,0.15397284463159802,0.14063858621413672,-0.08694410577256251,0.3250008493935985,0.8140478668800972,-0.33445776711353226,-0.25457432180970885,-0.32309125879749834,0.5912647292163404,9,5,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.0|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.0|w=invvol|k3_3_3|h6,0.2054180053455794,0.1194382410561079,8.597976428947153,0.8752281812490226,-0.3901028561061018,80,0.19242833468416928,0.11107311821111998,-0.028363378444647203,0.8129401629899804,1.1551335736711184,-0.27595860016398605,-0.21460523401875914,-0.3901028561061018,4.436813734473466,8,4,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.0|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.0|w=invvol|k5_3_3|h6,0.07708277320920254,0.1194382410561079,-4.235546784690536,0.49240791827035324,-0.4034184591720559,75,0.07774027450487822,0.08915905488010645,-0.03518407472551266,0.16452360350234585,0.47543262428535354,-0.42484873254995975,-0.20772588777876777,-0.2742689368873341,-7.031992283455638,8,1,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.0|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.3|w=ew|k3_3_3|h6,0.21316852230065386,0.1194382410561079,9.373028124454596,1.115204973984338,-0.29706630710884585,4,0.200910019113382,0.1810258524692322,0.10345543888080933,0.32724084936298947,1.033566729363502,0.6499770454692941,-0.21913620844935586,-0.2970663071088459,5.284982177394742,10,6,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.3|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.3|w=ew|k5_3_3|h6,0.19091015322920546,0.1194382410561079,7.147191217309756,1.0284367464582553,-0.2970663071088459,4,0.17465941237956745,0.16132663157752591,0.032994120233239554,0.3252003391650615,0.9152099425359497,0.30274408848407824,-0.23088211611883622,-0.29706630710884585,2.6599215040132824,10,4,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.3|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.3|w=invvol|k3_3_3|h6,0.21235599727652654,0.1194382410561079,9.291775622041865,1.109587256573146,-0.32336089374152943,4,0.21225632730314414,0.20836898854502195,0.13548083189787619,0.2906184437879533,1.0907699356736849,0.6558110081492645,-0.23131993611781992,-0.32336089374152965,6.419612996370953,10,7,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.3|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.3|w=invvol|k5_3_3|h6,0.12622385210900045,0.1194382410561079,0.6785611052892548,0.7963450102958269,-0.3747886835890982,45,0.09402370943579522,0.08220347147646989,-0.08299415827696788,0.27375297037660973,0.6021479419903921,-0.39738650123425545,-0.22719126973530188,-0.37478868358909856,-5.403648790363938,8,4,10,"{""name"": ""g=safer|p1|ddr0.0|ts0.35|cy0.03|vt0.3|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.03, ""drawdown_de_risk"": 0.0, ""crash_persist"": 1, ""trailing_stop"": 0.35}"
g=safer|p1|ddr0.15|ts0.0|cy0.0|vt0.0|w=ew|k3_3_3|h6,0.2716500509109132,0.1194382410561079,15.221180985480531,1.0472373695714483,-0.3539057714114449,4,0.27264126902398694,0.23218738815410067,0.1029766335750204,0.6664641680401808,0.995930774442933,0.5235945046470535,-0.2675190103178969,-0.35390577141144486,12.458107168455232,10,7,10,"{""name"": ""g=safer|p1|ddr0.15|ts0.0|cy0.0|vt0.0|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 1, ""trailing_stop"": 0.0}"
g=safer|p1|ddr0.15|ts0.0|cy0.0|vt0.0|w=ew|k5_3_3|h6,0.22739529246988588,0.1194382410561079,10.795705141377798,0.9758519234214894,-0.35390577141144486,4,0.22020130504689445,0.18553316140501808,0.002591541060489533,0.49418367558288034,0.869582941827967,0.08345044380736258,-0.27375409724977307,-0.35390577141144486,7.214110770745982,10,6,10,"{""name"": ""g=safer|p1|ddr0.15|ts0.0|cy0.0|vt0.0|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 1, ""trailing_stop"": 0.0}"
g=safer|p1|ddr0.15|ts0.0|cy0.0|vt0.0|w=invvol|k3_3_3|h6,0.2680200945096194,0.1194382410561079,14.85818534535115,1.0709494606223555,-0.37364181754203285,4,0.2822835839795451,0.26733820760785676,0.11671328124635227,0.6254906388486028,1.0984637563934185,0.569122251330183,-0.271806589366071,-0.3736418175420329,13.422338664011047,10,8,10,"{""name"": ""g=safer|p1|ddr0.15|ts0.0|cy0.0|vt0.0|w=invvol|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 1, ""trailing_stop"": 0.0}"
g=safer|p1|ddr0.15|ts0.0|cy0.0|vt0.0|w=invvol|k5_3_3|h6,0.19719119580824263,0.1194382410561079,7.775295475213473,0.9187519736485452,-0.3915380332197585,4,0.18493758145646758,0.15207326799196264,0.08782775641956087,0.475192497214489,0.8396110208181531,0.4885147647279876,-0.2785147578463421,-0.3915380332197588,3.687738411703296,10,4,10,"{""name"": ""g=safer|p1|ddr0.15|ts0.0|cy0.0|vt0.0|w=invvol|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""invvol"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.0, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 1, ""trailing_stop"": 0.0}"
g=safer|p1|ddr0.15|ts0.0|cy0.0|vt0.3|w=ew|k3_3_3|h6,0.18254028556341861,0.1194382410561079,6.310204450731072,1.0412453672332211,-0.2980736376860233,4,0.1639290577283791,0.15281728401487982,0.07345998473689352,0.31833520817983385,0.9346080998088515,0.4471824502128911,-0.2188077156004808,-0.2980736376860234,1.586886038894449,10,4,10,"{""name"": ""g=safer|p1|ddr0.15|ts0.0|cy0.0|vt0.3|w=ew|k3_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 3, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 1, ""trailing_stop"": 0.0}"
g=safer|p1|ddr0.15|ts0.0|cy0.0|vt0.3|w=ew|k5_3_3|h6,0.16136088226681333,0.1194382410561079,4.192264121070544,0.9513819968656667,-0.2980736376860233,4,0.13869506668328577,0.13214685201521292,0.009460207316155378,0.3166241378785546,0.8123049187858621,0.13495882489068717,-0.22743147964579175,-0.29807363768602335,-0.9365130656148836,10,3,10,"{""name"": ""g=safer|p1|ddr0.15|ts0.0|cy0.0|vt0.3|w=ew|k5_3_3|h6"", ""scorer"": ""ml_3plus6"", ""universe"": ""sp500_pit"", ""regime_gate"": ""safer"", ""k_normal"": 5, ""k_recovery"": 3, ""k_bull"": 3, ""weighting"": ""ew"", ""hold_months"": 6, ""cost_bps"": 10.0, ""cap_per_pick"": 1.0, ""vol_target_yr"": 0.3, ""half_cash_warning"": true, ""cash_yield_yr"": 0.0, ""drawdown_de_risk"": 0.15, ""crash_persist"": 1, ""trailing_stop"": 0.0}"
